test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,update_runtime_ms,update_pvalue,update_conf_int_low,update_conf_int_high,param_opcode,param_account_mode
test_account_access,erigon,CALL,presets[cold_account_code_access],,176,41.492490273148135,0.001,0.9806894390522224,0.9804661955730574,0.00977353263216743,0.001,0.009554524268610741,0.009993563590837046,0.2983371617593858,0.001,0.2774838930137447,0.3190000090601196,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,erigon,CALL,presets[cold_account_nocode_access],,176,41.492490273148135,0.001,0.9806894390522224,0.9804661955730574,0.00977353263216743,0.001,0.009554524268610741,0.009993563590837046,0.2983371617593858,0.001,0.2774838930137447,0.3190000090601196,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALL,presets[cold_account_code_access],,286,228.04338496447457,0.001,0.9483799927476455,0.9480151870426818,0.03663126355647558,0.001,0.0355961687169425,0.0377640871972651,0.0,1.0,0.0,0.0,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,geth,CALL,presets[cold_account_nocode_access],,286,228.04338496447457,0.001,0.9483799927476455,0.9480151870426818,0.03663126355647558,0.001,0.0355961687169425,0.0377640871972651,0.0,1.0,0.0,0.0,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALL,presets[cold_account_code_access],,242,60.9130448958518,0.001,0.9688775929073541,0.9686171543542775,0.005151878734849304,0.001,0.004929064657206894,0.005374750462437126,0.019998091189942457,0.001,0.0063991010286706665,0.03134356327399314,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,nethermind,CALL,presets[cold_account_nocode_access],,242,60.9130448958518,0.001,0.9688775929073541,0.9686171543542775,0.005151878734849304,0.001,0.004929064657206894,0.005374750462437126,0.019998091189942457,0.001,0.0063991010286706665,0.03134356327399314,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALL,presets[cold_account_code_access],,462,63.79441358226216,0.001,0.28244983856705264,0.2793232583429439,0.000601462505663015,0.001,0.0004813085255025583,0.0007161570890483052,0.034596409014141016,0.001,0.026829631562715752,0.04179015776545079,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,reth,CALL,presets[cold_account_nocode_access],,462,63.79441358226216,0.001,0.28244983856705264,0.2793232583429439,0.000601462505663015,0.001,0.0004813085255025583,0.0007161570890483052,0.034596409014141016,0.001,0.026829631562715752,0.04179015776545079,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALLCODE,presets[cold_account_code_access],,440,98.66617061214139,0.001,0.9715821955966385,0.9714521369952501,0.03271471134649213,0.001,0.03230704036070674,0.03311778428376813,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,erigon,CALLCODE,presets[cold_account_code_access],,176,297.09258159568367,0.001,0.9586972646393337,0.9582197763692681,0.10197742845698644,0.001,0.09961801518684013,0.10483429490455896,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,geth,CALLCODE,presets[cold_account_code_access],,286,286.29798495494305,0.001,0.9157462534664043,0.915150820628711,0.038881970657840714,0.001,0.03753123264527364,0.04040377582843151,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,CALLCODE,presets[cold_account_code_access],,242,259.4065167537614,0.001,0.8930572084960898,0.8921622897387349,0.03411396585766349,0.001,0.03256025162543263,0.03580883044664923,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
test_account_access,reth,CALLCODE,presets[cold_account_code_access],,462,0.0,1.0,0.9095670232062798,0.9091729797344117,0.03686843401506083,0.001,0.03643580322586692,0.03728007686903074,0.0,1.0,0.0,0.0,CALLCODE,AccountMode.EXISTING_CONTRACT
